"subject","activity","variable","mean"
"3563","15","LAYING","fBodyBodyGyroJerkMag.mean",-0.975727853888889
"3564","15","LAYING","fBodyBodyGyroJerkMag.std",-0.972645710694444
"3565","16","WALKING","tBodyAcc.mean.X",0.276023564509804
"3566","16","WALKING","tBodyAcc.mean.Y",-0.0204286929452941
"3567","16","WALKING","tBodyAcc.mean.Z",-0.108804049803922
"3568","16","WALKING","tBodyAcc.std.X",-0.404692523921569
"3569","16","WALKING","tBodyAcc.std.Y",-0.314569762352941
"3570","16","WALKING","tBodyAcc.std.Z",-0.159799790235294
"3571","16","WALKING","tGravityAcc.mean.X",0.925981326078431
"3572","16","WALKING","tGravityAcc.mean.Y",-0.0668246472745098
"3573","16","WALKING","tGravityAcc.mean.Z",-0.217351194313725
"3574","16","WALKING","tGravityAcc.std.X",-0.982469595490196
"3575","16","WALKING","tGravityAcc.std.Y",-0.973784841960784
"3576","16","WALKING","tGravityAcc.std.Z",-0.961387254313726
"3577","16","WALKING","tBodyAccJerk.mean.X",0.0770223771764706
"3578","16","WALKING","tBodyAccJerk.mean.Y",0.00968444678235294
"3579","16","WALKING","tBodyAccJerk.mean.Z",0.00360803282352941
"3580","16","WALKING","tBodyAccJerk.std.X",-0.396223738431373
"3581","16","WALKING","tBodyAccJerk.std.Y",-0.425563858627451
"3582","16","WALKING","tBodyAccJerk.std.Z",-0.44025821745098
"3583","16","WALKING","tBodyGyro.mean.X",-0.0151721912792157
"3584","16","WALKING","tBodyGyro.mean.Y",-0.0695955689607843
"3585","16","WALKING","tBodyGyro.mean.Z",0.0818650735686274
"3586","16","WALKING","tBodyGyro.std.X",-0.654171847058823
"3587","16","WALKING","tBodyGyro.std.Y",-0.612593634117647
"3588","16","WALKING","tBodyGyro.std.Z",-0.365489530588235
"3589","16","WALKING","tBodyGyroJerk.mean.X",-0.110917348282353
"3590","16","WALKING","tBodyGyroJerk.mean.Y",-0.0433876843176471
"3591","16","WALKING","tBodyGyroJerk.mean.Z",-0.0532986670705882
"3592","16","WALKING","tBodyGyroJerk.std.X",-0.675889722745098
"3593","16","WALKING","tBodyGyroJerk.std.Y",-0.712237752941177
"3594","16","WALKING","tBodyGyroJerk.std.Z",-0.571264779411765
"3595","16","WALKING","tBodyAccMag.mean",-0.258766694117647
"3596","16","WALKING","tBodyAccMag.std",-0.47180926745098
"3597","16","WALKING","tGravityAccMag.mean",-0.258766694117647
"3598","16","WALKING","tGravityAccMag.std",-0.47180926745098
"3599","16","WALKING","tBodyAccJerkMag.mean",-0.363144483529412
"3600","16","WALKING","tBodyAccJerkMag.std",-0.403386563921569
"3601","16","WALKING","tBodyGyroMag.mean",-0.485931932745098
"3602","16","WALKING","tBodyGyroMag.std",-0.665078404313725
"3603","16","WALKING","tBodyGyroJerkMag.mean",-0.671541834117647
"3604","16","WALKING","tBodyGyroJerkMag.std",-0.722808438431373
"3605","16","WALKING","fBodyAcc.mean.X",-0.394790433529412
"3606","16","WALKING","fBodyAcc.mean.Y",-0.321500667843137
"3607","16","WALKING","fBodyAcc.mean.Z",-0.244363048235294
"3608","16","WALKING","fBodyAcc.std.X",-0.409070488039216
"3609","16","WALKING","fBodyAcc.std.Y",-0.354370678627451
"3610","16","WALKING","fBodyAcc.std.Z",-0.180501317941176
"3611","16","WALKING","fBodyAccJerk.mean.X",-0.44140618254902
"3612","16","WALKING","fBodyAccJerk.mean.Y",-0.454270822156863
"3613","16","WALKING","fBodyAccJerk.mean.Z",-0.422332394117647
"3614","16","WALKING","fBodyAccJerk.std.X",-0.402884115098039
"3615","16","WALKING","fBodyAccJerk.std.Y",-0.433612657843137
"3616","16","WALKING","fBodyAccJerk.std.Z",-0.45663628254902
"3617","16","WALKING","fBodyGyro.mean.X",-0.59574648627451
"3618","16","WALKING","fBodyGyro.mean.Y",-0.619731930392157
"3619","16","WALKING","fBodyGyro.mean.Z",-0.432885310980392
"3620","16","WALKING","fBodyGyro.std.X",-0.673741136862745
"3621","16","WALKING","fBodyGyro.std.Y",-0.61194087745098
"3622","16","WALKING","fBodyGyro.std.Z",-0.403219791372549
"3623","16","WALKING","fBodyAccMag.mean",-0.410463241960784
"3624","16","WALKING","fBodyAccMag.std",-0.592150985098039
"3625","16","WALKING","fBodyBodyAccJerkMag.mean",-0.378278490588235
"3626","16","WALKING","fBodyBodyAccJerkMag.std",-0.441447754509804
"3627","16","WALKING","fBodyBodyGyroMag.mean",-0.669228540784314
"3628","16","WALKING","fBodyBodyGyroMag.std",-0.721137001568627
"3629","16","WALKING","fBodyBodyGyroJerkMag.mean",-0.72068229
"3630","16","WALKING","fBodyBodyGyroJerkMag.std",-0.745726853921569
"3631","16","WALKING_UPSTAIRS","tBodyAcc.mean.X",0.255986102627451
"3632","16","WALKING_UPSTAIRS","tBodyAcc.mean.Y",-0.0143654945011765
"3633","16","WALKING_UPSTAIRS","tBodyAcc.mean.Z",-0.124074517745098
"3634","16","WALKING_UPSTAIRS","tBodyAcc.std.X",-0.397083831568627
"3635","16","WALKING_UPSTAIRS","tBodyAcc.std.Y",-0.163732745078431
"3636","16","WALKING_UPSTAIRS","tBodyAcc.std.Z",-0.129283825721569
"3637","16","WALKING_UPSTAIRS","tGravityAcc.mean.X",0.826874282745098
"3638","16","WALKING_UPSTAIRS","tGravityAcc.mean.Y",-0.0805926025490196
"3639","16","WALKING_UPSTAIRS","tGravityAcc.mean.Z",-0.379059698039216
"3640","16","WALKING_UPSTAIRS","tGravityAcc.std.X",-0.948413552745098
"3641","16","WALKING_UPSTAIRS","tGravityAcc.std.Y",-0.933657461176471
"3642","16","WALKING_UPSTAIRS","tGravityAcc.std.Z",-0.907649558823529
"3643","16","WALKING_UPSTAIRS","tBodyAccJerk.mean.X",0.0762526677
"3644","16","WALKING_UPSTAIRS","tBodyAccJerk.mean.Y",0.0173729333352941
"3645","16","WALKING_UPSTAIRS","tBodyAccJerk.mean.Z",0.0380533591627451
"3646","16","WALKING_UPSTAIRS","tBodyAccJerk.std.X",-0.521089140196078
"3647","16","WALKING_UPSTAIRS","tBodyAccJerk.std.Y",-0.425625937254902
"3648","16","WALKING_UPSTAIRS","tBodyAccJerk.std.Z",-0.593411129607843
"3649","16","WALKING_UPSTAIRS","tBodyGyro.mean.X",0.0718408878078431
"3650","16","WALKING_UPSTAIRS","tBodyGyro.mean.Y",-0.0486136789705882
"3651","16","WALKING_UPSTAIRS","tBodyGyro.mean.Z",-0.00779288021764706
"3652","16","WALKING_UPSTAIRS","tBodyGyro.std.X",-0.508087166666667
"3653","16","WALKING_UPSTAIRS","tBodyGyro.std.Y",-0.58638289372549
"3654","16","WALKING_UPSTAIRS","tBodyGyro.std.Z",-0.365025170078431
"3655","16","WALKING_UPSTAIRS","tBodyGyroJerk.mean.X",-0.140908293613922
"3656","16","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Y",-0.0296211298558824
"3657","16","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Z",-0.035416300054902
"3658","16","WALKING_UPSTAIRS","tBodyGyroJerk.std.X",-0.707264168627451
"3659","16","WALKING_UPSTAIRS","tBodyGyroJerk.std.Y",-0.77471906627451
"3660","16","WALKING_UPSTAIRS","tBodyGyroJerk.std.Z",-0.717101021960784
"3661","16","WALKING_UPSTAIRS","tBodyAccMag.mean",-0.233990331568627
"3662","16","WALKING_UPSTAIRS","tBodyAccMag.std",-0.334795080196078
"3663","16","WALKING_UPSTAIRS","tGravityAccMag.mean",-0.233990331568627
"3664","16","WALKING_UPSTAIRS","tGravityAccMag.std",-0.334795080196078
"3665","16","WALKING_UPSTAIRS","tBodyAccJerkMag.mean",-0.48321905
"3666","16","WALKING_UPSTAIRS","tBodyAccJerkMag.std",-0.493067129607843
"3667","16","WALKING_UPSTAIRS","tBodyGyroMag.mean",-0.308260568039216
"3668","16","WALKING_UPSTAIRS","tBodyGyroMag.std",-0.518189646470588
"3669","16","WALKING_UPSTAIRS","tBodyGyroJerkMag.mean",-0.737705162156863
"3670","16","WALKING_UPSTAIRS","tBodyGyroJerkMag.std",-0.797293228431373
"3671","16","WALKING_UPSTAIRS","fBodyAcc.mean.X",-0.474984014705882
"3672","16","WALKING_UPSTAIRS","fBodyAcc.mean.Y",-0.268063812745098
"3673","16","WALKING_UPSTAIRS","fBodyAcc.mean.Z",-0.335853041176471
"3674","16","WALKING_UPSTAIRS","fBodyAcc.std.X",-0.369636140980392
"3675","16","WALKING_UPSTAIRS","fBodyAcc.std.Y",-0.166324239117647
"3676","16","WALKING_UPSTAIRS","fBodyAcc.std.Z",-0.094561233145098
"3677","16","WALKING_UPSTAIRS","fBodyAccJerk.mean.X",-0.546088862941176
"3678","16","WALKING_UPSTAIRS","fBodyAccJerk.mean.Y",-0.468605205294118
"3679","16","WALKING_UPSTAIRS","fBodyAccJerk.mean.Z",-0.565220840588235
"3680","16","WALKING_UPSTAIRS","fBodyAccJerk.std.X",-0.538073090196078
"3681","16","WALKING_UPSTAIRS","fBodyAccJerk.std.Y",-0.417127012352941
"3682","16","WALKING_UPSTAIRS","fBodyAccJerk.std.Z",-0.620123586470588
"3683","16","WALKING_UPSTAIRS","fBodyGyro.mean.X",-0.53239971627451
"3684","16","WALKING_UPSTAIRS","fBodyGyro.mean.Y",-0.642018064117647
"3685","16","WALKING_UPSTAIRS","fBodyGyro.mean.Z",-0.492427493529412
"3686","16","WALKING_UPSTAIRS","fBodyGyro.std.X",-0.509896031372549
"3687","16","WALKING_UPSTAIRS","fBodyGyro.std.Y",-0.559600598431373
"3688","16","WALKING_UPSTAIRS","fBodyGyro.std.Z",-0.387309489901961
"3689","16","WALKING_UPSTAIRS","fBodyAccMag.mean",-0.370649738235294
"3690","16","WALKING_UPSTAIRS","fBodyAccMag.std",-0.418924256078431
"3691","16","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.mean",-0.475597717843137
"3692","16","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.std",-0.51993124
"3693","16","WALKING_UPSTAIRS","fBodyBodyGyroMag.mean",-0.630546675490196
"3694","16","WALKING_UPSTAIRS","fBodyBodyGyroMag.std",-0.532486721568627
"3695","16","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean",-0.787833632352941
"3696","16","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.std",-0.825314327058824
"3697","16","WALKING_DOWNSTAIRS","tBodyAcc.mean.X",0.295586802191489
"3698","16","WALKING_DOWNSTAIRS","tBodyAcc.mean.Y",-0.0183898583787234
"3699","16","WALKING_DOWNSTAIRS","tBodyAcc.mean.Z",-0.119873705148936
"3700","16","WALKING_DOWNSTAIRS","tBodyAcc.std.X",0.207251997929787
"3701","16","WALKING_DOWNSTAIRS","tBodyAcc.std.Y",-0.146993837655319
"3702","16","WALKING_DOWNSTAIRS","tBodyAcc.std.Z",0.0114353944787234
"3703","16","WALKING_DOWNSTAIRS","tGravityAcc.mean.X",0.917818427021277
"3704","16","WALKING_DOWNSTAIRS","tGravityAcc.mean.Y",-0.0584832676382979
"3705","16","WALKING_DOWNSTAIRS","tGravityAcc.mean.Z",-0.225382496382979
"3706","16","WALKING_DOWNSTAIRS","tGravityAcc.std.X",-0.957785118085106
"3707","16","WALKING_DOWNSTAIRS","tGravityAcc.std.Y",-0.955487793617021
"3708","16","WALKING_DOWNSTAIRS","tGravityAcc.std.Z",-0.910588943191489
"3709","16","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.X",0.0907857064255319
"3710","16","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Y",-0.0148114530276596
"3711","16","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Z",-0.029312256293617
"3712","16","WALKING_DOWNSTAIRS","tBodyAccJerk.std.X",-0.101186926595745
"3713","16","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Y",-0.261684752425532
"3714","16","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Z",-0.303381582831915
"3715","16","WALKING_DOWNSTAIRS","tBodyGyro.mean.X",-0.0225373369978723
"3716","16","WALKING_DOWNSTAIRS","tBodyGyro.mean.Y",-0.068264792706383
"3717","16","WALKING_DOWNSTAIRS","tBodyGyro.mean.Z",0.0835380057
"3718","16","WALKING_DOWNSTAIRS","tBodyGyro.std.X",-0.45418847106383
"3719","16","WALKING_DOWNSTAIRS","tBodyGyro.std.Y",-0.528329304680851
"3720","16","WALKING_DOWNSTAIRS","tBodyGyro.std.Z",-0.444636334893617
"3721","16","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.X",-0.103904044543617
"3722","16","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Y",-0.0567686629753191
"3723","16","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Z",-0.0612136932929787
"3724","16","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.X",-0.623676024255319
"3725","16","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Y",-0.583421784680851
"3726","16","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Z",-0.540633469361702
"3727","16","WALKING_DOWNSTAIRS","tBodyAccMag.mean",0.191079793587447
"3728","16","WALKING_DOWNSTAIRS","tBodyAccMag.std",0.119183740638298
"3729","16","WALKING_DOWNSTAIRS","tGravityAccMag.mean",0.191079793587447
"3730","16","WALKING_DOWNSTAIRS","tGravityAccMag.std",0.119183740638298
"3731","16","WALKING_DOWNSTAIRS","tBodyAccJerkMag.mean",-0.165908810808511
"3732","16","WALKING_DOWNSTAIRS","tBodyAccJerkMag.std",-0.0783498875595745
"3733","16","WALKING_DOWNSTAIRS","tBodyGyroMag.mean",-0.309820427234043
"3734","16","WALKING_DOWNSTAIRS","tBodyGyroMag.std",-0.422315316808511
"3735","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.mean",-0.590896636382979
"3736","16","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.std",-0.595822214468085
"3737","16","WALKING_DOWNSTAIRS","fBodyAcc.mean.X",0.0368263528276596
"3738","16","WALKING_DOWNSTAIRS","fBodyAcc.mean.Y",-0.134598352726809
"3739","16","WALKING_DOWNSTAIRS","fBodyAcc.mean.Z",-0.04769426376
"3740","16","WALKING_DOWNSTAIRS","fBodyAcc.std.X",0.266115492098298
"3741","16","WALKING_DOWNSTAIRS","fBodyAcc.std.Y",-0.208680587882979
"3742","16","WALKING_DOWNSTAIRS","fBodyAcc.std.Z",-0.0379716239787234
"3743","16","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.X",-0.155444882765957
"3744","16","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Y",-0.289957855489362
"3745","16","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Z",-0.241974080021277
"3746","16","WALKING_DOWNSTAIRS","fBodyAccJerk.std.X",-0.125682818093191
"3747","16","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Y",-0.281507406948936
"3748","16","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Z",-0.36402669587234
"3749","16","WALKING_DOWNSTAIRS","fBodyGyro.mean.X",-0.420844008625532
"3750","16","WALKING_DOWNSTAIRS","fBodyGyro.mean.Y",-0.479512983617021
"3751","16","WALKING_DOWNSTAIRS","fBodyGyro.mean.Z",-0.375000625531915
"3752","16","WALKING_DOWNSTAIRS","fBodyGyro.std.X",-0.470373498510638
"3753","16","WALKING_DOWNSTAIRS","fBodyGyro.std.Y",-0.565214032765957
"3754","16","WALKING_DOWNSTAIRS","fBodyGyro.std.Z",-0.521100818723404
"3755","16","WALKING_DOWNSTAIRS","fBodyAccMag.mean",0.114032088546809
"3756","16","WALKING_DOWNSTAIRS","fBodyAccMag.std",-0.0534137179170213
"3757","16","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.mean",-0.0745659082223404
"3758","16","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.std",-0.0919623368021277
"3759","16","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.mean",-0.488253939574468
"3760","16","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.std",-0.479939845914894
"3761","16","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean",-0.58966315
"3762","16","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.std",-0.633479804680851
"3763","16","SITTING","tBodyAcc.mean.X",0.280768574492754
"3764","16","SITTING","tBodyAcc.mean.Y",-0.0102497939956522
"3765","16","SITTING","tBodyAcc.mean.Z",-0.0891404038405797
"3766","16","SITTING","tBodyAcc.std.X",-0.986825605362319
"3767","16","SITTING","tBodyAcc.std.Y",-0.951607872463768
"3768","16","SITTING","tBodyAcc.std.Z",-0.939672247101449
"3769","16","SITTING","tGravityAcc.mean.X",0.942457377971014
"3770","16","SITTING","tGravityAcc.mean.Y",-0.086588253942029
"3771","16","SITTING","tGravityAcc.mean.Z",0.0892682200463768
"3772","16","SITTING","tGravityAcc.std.X",-0.980158243333333
"3773","16","SITTING","tGravityAcc.std.Y",-0.968023206956522
"3774","16","SITTING","tGravityAcc.std.Z",-0.945813561478261
"3775","16","SITTING","tBodyAccJerk.mean.X",0.0734346720289855
"3776","16","SITTING","tBodyAccJerk.mean.Y",0.00985642890855072
"3777","16","SITTING","tBodyAccJerk.mean.Z",-0.0115030575052174
"3778","16","SITTING","tBodyAccJerk.std.X",-0.990861134782609
"3779","16","SITTING","tBodyAccJerk.std.Y",-0.981800970724638
"3780","16","SITTING","tBodyAccJerk.std.Z",-0.983487212898551
"3781","16","SITTING","tBodyGyro.mean.X",-0.0412014042275362
"3782","16","SITTING","tBodyGyro.mean.Y",-0.0574525433043478
"3783","16","SITTING","tBodyGyro.mean.Z",0.0795736310463768
"3784","16","SITTING","tBodyGyro.std.X",-0.981037373333333
"3785","16","SITTING","tBodyGyro.std.Y",-0.958336595507246
"3786","16","SITTING","tBodyGyro.std.Z",-0.960287831304348
"3787","16","SITTING","tBodyGyroJerk.mean.X",-0.0957204520289855
"3788","16","SITTING","tBodyGyroJerk.mean.Y",-0.0450369280637681
"3789","16","SITTING","tBodyGyroJerk.mean.Z",-0.0588371273536232
"3790","16","SITTING","tBodyGyroJerk.std.X",-0.98958327942029
"3791","16","SITTING","tBodyGyroJerk.std.Y",-0.990621793333333
"3792","16","SITTING","tBodyGyroJerk.std.Z",-0.988364321449275
"3793","16","SITTING","tBodyAccMag.mean",-0.961879680724638
"3794","16","SITTING","tBodyAccMag.std",-0.941051236086957
"3795","16","SITTING","tGravityAccMag.mean",-0.961879680724638
"3796","16","SITTING","tGravityAccMag.std",-0.941051236086957
"3797","16","SITTING","tBodyAccJerkMag.mean",-0.987472699130435
"3798","16","SITTING","tBodyAccJerkMag.std",-0.983615334057971
"3799","16","SITTING","tBodyGyroMag.mean",-0.946417382463768
"3800","16","SITTING","tBodyGyroMag.std",-0.937942404637681
"3801","16","SITTING","tBodyGyroJerkMag.mean",-0.992444606231884
"3802","16","SITTING","tBodyGyroJerkMag.std",-0.988261252608696
"3803","16","SITTING","fBodyAcc.mean.X",-0.987043828985507
"3804","16","SITTING","fBodyAcc.mean.Y",-0.961456685507246
"3805","16","SITTING","fBodyAcc.mean.Z",-0.959552230434783
"3806","16","SITTING","fBodyAcc.std.X",-0.986892418405797
"3807","16","SITTING","fBodyAcc.std.Y",-0.949829260434783
"3808","16","SITTING","fBodyAcc.std.Z",-0.934652146521739
"3809","16","SITTING","fBodyAccJerk.mean.X",-0.990964251304348
"3810","16","SITTING","fBodyAccJerk.mean.Y",-0.981752167391304
"3811","16","SITTING","fBodyAccJerk.mean.Z",-0.981178036811594
"3812","16","SITTING","fBodyAccJerk.std.X",-0.991567867681159
"3813","16","SITTING","fBodyAccJerk.std.Y",-0.983230774492754
"3814","16","SITTING","fBodyAccJerk.std.Z",-0.984362469130435
"3815","16","SITTING","fBodyGyro.mean.X",-0.978632856956522
"3816","16","SITTING","fBodyGyro.mean.Y",-0.96679600173913
"3817","16","SITTING","fBodyGyro.mean.Z",-0.960058264057971
"3818","16","SITTING","fBodyGyro.std.X",-0.982057861449275
"3819","16","SITTING","fBodyGyro.std.Y",-0.954343752463768
"3820","16","SITTING","fBodyGyro.std.Z",-0.964270052318841
"3821","16","SITTING","fBodyAccMag.mean",-0.958335480724638
"3822","16","SITTING","fBodyAccMag.std",-0.942588250115942
"3823","16","SITTING","fBodyBodyAccJerkMag.mean",-0.983968635942029
"3824","16","SITTING","fBodyBodyAccJerkMag.std",-0.982190554782609
"3825","16","SITTING","fBodyBodyGyroMag.mean",-0.954060994347826
"3826","16","SITTING","fBodyBodyGyroMag.std",-0.938863215072464
"3827","16","SITTING","fBodyBodyGyroJerkMag.mean",-0.989363136376812
"3828","16","SITTING","fBodyBodyGyroJerkMag.std",-0.987506348985507
"3829","16","STANDING","tBodyAcc.mean.X",0.283497402948718
"3830","16","STANDING","tBodyAcc.mean.Y",-0.0165999672935897
"3831","16","STANDING","tBodyAcc.mean.Z",-0.103657729076923
"3832","16","STANDING","tBodyAcc.std.X",-0.989076811794872
"3833","16","STANDING","tBodyAcc.std.Y",-0.960298267692308
"3834","16","STANDING","tBodyAcc.std.Z",-0.953468961666667
"3835","16","STANDING","tGravityAcc.mean.X",0.941587749358974
"3836","16","STANDING","tGravityAcc.mean.Y",-0.0578867045
"3837","16","STANDING","tGravityAcc.mean.Z",-0.166737468166667
"3838","16","STANDING","tGravityAcc.std.X",-0.985359689871795
"3839","16","STANDING","tGravityAcc.std.Y",-0.980552435769231
"3840","16","STANDING","tGravityAcc.std.Z",-0.959562830769231
"3841","16","STANDING","tBodyAccJerk.mean.X",0.0736438905641026
"3842","16","STANDING","tBodyAccJerk.mean.Y",0.0120767950358846
"3843","16","STANDING","tBodyAccJerk.mean.Z",-0.00476310557910256
"3844","16","STANDING","tBodyAccJerk.std.X",-0.991026497435897
"3845","16","STANDING","tBodyAccJerk.std.Y",-0.98262195474359
"3846","16","STANDING","tBodyAccJerk.std.Z",-0.988073825641026
"3847","16","STANDING","tBodyGyro.mean.X",-0.0299337294166667
"3848","16","STANDING","tBodyGyro.mean.Y",-0.068667733
"3849","16","STANDING","tBodyGyro.mean.Z",0.0867342708846154
"3850","16","STANDING","tBodyGyro.std.X",-0.973400107564103
"3851","16","STANDING","tBodyGyro.std.Y",-0.980110277307692
"3852","16","STANDING","tBodyGyro.std.Z",-0.982357006410256
"3853","16","STANDING","tBodyGyroJerk.mean.X",-0.100107332602564
"3854","16","STANDING","tBodyGyroJerk.mean.Y",-0.0424982241410256
"3855","16","STANDING","tBodyGyroJerk.mean.Z",-0.0544335294410256
"3856","16","STANDING","tBodyGyroJerk.std.X",-0.987102322692308
"3857","16","STANDING","tBodyGyroJerk.std.Y",-0.992589441153846
"3858","16","STANDING","tBodyGyroJerk.std.Z",-0.992698522948718
"3859","16","STANDING","tBodyAccMag.mean",-0.969948825128205
"3860","16","STANDING","tBodyAccMag.std",-0.95729449448718
"3861","16","STANDING","tGravityAccMag.mean",-0.969948825128205
"3862","16","STANDING","tGravityAccMag.std",-0.95729449448718
"3863","16","STANDING","tBodyAccJerkMag.mean",-0.989205231794872
"3864","16","STANDING","tBodyAccJerkMag.std",-0.986761550641026
"3865","16","STANDING","tBodyGyroMag.mean",-0.972528178205128
"3866","16","STANDING","tBodyGyroMag.std",-0.964105768461539
"3867","16","STANDING","tBodyGyroJerkMag.mean",-0.992848576025641
"3868","16","STANDING","tBodyGyroJerkMag.std",-0.990809427435897
"3869","16","STANDING","fBodyAcc.mean.X",-0.989427670897436
"3870","16","STANDING","fBodyAcc.mean.Y",-0.96931401525641
"3871","16","STANDING","fBodyAcc.mean.Z",-0.969999504230769
"3872","16","STANDING","fBodyAcc.std.X",-0.989100620641026
"3873","16","STANDING","fBodyAcc.std.Y",-0.958174310128205
"3874","16","STANDING","fBodyAcc.std.Z",-0.948540267051282
"3875","16","STANDING","fBodyAccJerk.mean.X",-0.991038638974359
"3876","16","STANDING","fBodyAccJerk.mean.Y",-0.982425403974359
"3877","16","STANDING","fBodyAccJerk.mean.Z",-0.986091891538462
"3878","16","STANDING","fBodyAccJerk.std.X",-0.991847149615385
"3879","16","STANDING","fBodyAccJerk.std.Y",-0.984236462179487
"3880","16","STANDING","fBodyAccJerk.std.Z",-0.98865796025641
"3881","16","STANDING","fBodyGyro.mean.X",-0.973157351666667
"3882","16","STANDING","fBodyGyro.mean.Y",-0.983594244615385
